Credit_ID,Customer_ID,Credit_Score,Credit_Rating,Risk_Category,Credit_Check_Date
800624,100624,633,Poor,Medium,2026-01-01
800625,100625,634,Poor,Medium,2026-01-01
800626,100626,749,Good,Low,2026-01-01
800627,100627,779,Excellent,Low,2026-01-01
800628,100628,752,Excellent,Low,2026-01-01
800629,100629,722,Good,Low,2026-01-01
800630,100630,636,Poor,Medium,2026-01-01
800631,100631,703,Good,Low,2026-01-01
800632,100632,750,Excellent,Low,2026-01-01
800633,100633,626,Poor,Medium,2026-01-01
800634,100634,677,Fair,Medium,2026-01-01
800635,100635,695,Fair,Medium,2026-01-01
800636,100636,772,Excellent,Low,2026-01-01
800637,100637,745,Good,Low,2026-01-01
800638,100638,608,Poor,Medium,2026-01-01
800639,100639,763,Excellent,Low,2026-01-01
800640,100640,636,Poor,Medium,2026-01-01
800641,100641,750,Excellent,Low,2026-01-01
800642,100642,608,Poor,Medium,2026-01-01
800643,100643,567,Poor,High,2026-01-01
800644,100644,728,Good,Low,2026-01-01
800645,100645,617,Poor,Medium,2026-01-01
800646,100646,674,Fair,Medium,2026-01-01
800647,100647,741,Good,Low,2026-01-01
800648,100648,712,Good,Low,2026-01-01
800649,100649,722,Good,Low,2026-01-01
800650,100650,599,Poor,High,2026-01-01
800651,100651,660,Fair,Medium,2026-01-01
800652,100652,674,Fair,Medium,2026-01-01
800653,100653,792,Excellent,Low,2026-01-01
800654,100654,618,Poor,Medium,2026-01-01
800655,100655,760,Excellent,Low,2026-01-01
800656,100656,723,Good,Low,2026-01-01
800657,100657,575,Poor,High,2026-01-01
800658,100658,717,Good,Low,2026-01-01
800659,100659,705,Good,Low,2026-01-01
800660,100660,818,Excellent,Low,2026-01-01
800661,100661,629,Poor,Medium,2026-01-01
800662,100662,776,Excellent,Low,2026-01-01
800663,100663,757,Excellent,Low,2026-01-01
800664,100664,587,Poor,High,2026-01-01
800665,100665,699,Fair,Medium,2026-01-01
800666,100666,801,Excellent,Low,2026-01-01
800667,100667,765,Excellent,Low,2026-01-01
800668,100668,768,Excellent,Low,2026-01-01
800669,100669,669,Fair,Medium,2026-01-01
800670,100670,801,Excellent,Low,2026-01-01
800671,100671,783,Excellent,Low,2026-01-01
800672,100672,698,Fair,Medium,2026-01-01
800673,100673,752,Excellent,Low,2026-01-01
800674,100674,773,Excellent,Low,2026-01-01
800675,100675,636,Poor,Medium,2026-01-01
800676,100676,661,Fair,Medium,2026-01-01
800677,100677,660,Fair,Medium,2026-01-01
800678,100678,656,Fair,Medium,2026-01-01
800679,100679,651,Fair,Medium,2026-01-01
800680,100680,590,Poor,High,2026-01-01
800681,100681,555,Poor,High,2026-01-01
800682,100682,629,Poor,Medium,2026-01-01
800683,100683,662,Fair,Medium,2026-01-01
800684,100684,670,Fair,Medium,2026-01-01
800685,100685,547,Poor,High,2026-01-01
800686,100686,760,Excellent,Low,2026-01-01
800687,100687,712,Good,Low,2026-01-01
800688,100688,733,Good,Low,2026-01-01
800689,100689,642,Poor,Medium,2026-01-01
800690,100690,655,Fair,Medium,2026-01-01
800691,100691,626,Poor,Medium,2026-01-01
800692,100692,601,Poor,Medium,2026-01-01
800693,100693,718,Good,Low,2026-01-01
800694,100694,580,Poor,High,2026-01-01
800695,100695,756,Excellent,Low,2026-01-01
800696,100696,746,Good,Low,2026-01-01
800697,100697,675,Fair,Medium,2026-01-01
800698,100698,723,Good,Low,2026-01-01
800699,100699,646,Poor,Medium,2026-01-01
800700,100700,587,Poor,High,2026-01-01
800701,100701,707,Good,Low,2026-01-01
800702,100702,584,Poor,High,2026-01-01
800703,100703,533,Poor,High,2026-01-01
800704,100704,775,Excellent,Low,2026-01-01
800705,100705,556,Poor,High,2026-01-01
800706,100706,701,Good,Low,2026-01-01
800707,100707,704,Good,Low,2026-01-01
800708,100708,631,Poor,Medium,2026-01-01
800709,100709,637,Poor,Medium,2026-01-01
800710,100710,584,Poor,High,2026-01-01
800711,100711,753,Excellent,Low,2026-01-01
800712,100712,576,Poor,High,2026-01-01
800713,100713,721,Good,Low,2026-01-01
800714,100714,632,Poor,Medium,2026-01-01
800715,100715,690,Fair,Medium,2026-01-01
800716,100716,766,Excellent,Low,2026-01-01
800717,100717,637,Poor,Medium,2026-01-01
800718,100718,619,Poor,Medium,2026-01-01
800719,100719,610,Poor,Medium,2026-01-01
800720,100720,675,Fair,Medium,2026-01-01
800721,100721,648,Poor,Medium,2026-01-01
800722,100722,703,Good,Low,2026-01-01
800723,100723,688,Fair,Medium,2026-01-01
800724,100724,719,Good,Low,2026-01-01
800725,100725,693,Fair,Medium,2026-01-01
800726,100726,647,Poor,Medium,2026-01-01
800727,100727,663,Fair,Medium,2026-01-01
800728,100728,622,Poor,Medium,2026-01-01
800729,100729,636,Poor,Medium,2026-01-01
800730,100730,695,Fair,Medium,2026-01-01
800731,100731,748,Good,Low,2026-01-01
800732,100732,584,Poor,High,2026-01-01
800733,100733,724,Good,Low,2026-01-01
800734,100734,645,Poor,Medium,2026-01-01
800735,100735,605,Poor,Medium,2026-01-01
800736,100736,692,Fair,Medium,2026-01-01
800737,100737,569,Poor,High,2026-01-01
800738,100738,690,Fair,Medium,2026-01-01
800739,100739,678,Fair,Medium,2026-01-01
800740,100740,738,Good,Low,2026-01-01
800741,100741,695,Fair,Medium,2026-01-01
800742,100742,639,Poor,Medium,2026-01-01
800743,100743,704,Good,Low,2026-01-01
800744,100744,799,Excellent,Low,2026-01-01
800745,100745,705,Good,Low,2026-01-01
800746,100746,585,Poor,High,2026-01-01
800747,100747,724,Good,Low,2026-01-01
800748,100748,593,Poor,High,2026-01-01
800749,100749,640,Poor,Medium,2026-01-01
800750,100750,650,Fair,Medium,2026-01-01
800751,100751,806,Excellent,Low,2026-01-01
800752,100752,582,Poor,High,2026-01-01
800753,100753,586,Poor,High,2026-01-01
800754,100754,563,Poor,High,2026-01-01
800755,100755,634,Poor,Medium,2026-01-01
800756,100756,673,Fair,Medium,2026-01-01
800757,100757,741,Good,Low,2026-01-01
800758,100758,788,Excellent,Low,2026-01-01
800759,100759,661,Fair,Medium,2026-01-01
800760,100760,576,Poor,High,2026-01-01
800761,100761,637,Poor,Medium,2026-01-01
800762,100762,642,Poor,Medium,2026-01-01
800763,100763,730,Good,Low,2026-01-01
800764,100764,612,Poor,Medium,2026-01-01
800765,100765,677,Fair,Medium,2026-01-01
800766,100766,645,Poor,Medium,2026-01-01
800767,100767,782,Excellent,Low,2026-01-01
800768,100768,708,Good,Low,2026-01-01
800769,100769,604,Poor,Medium,2026-01-01
800770,100770,733,Good,Low,2026-01-01
800771,100771,757,Excellent,Low,2026-01-01
800772,100772,646,Poor,Medium,2026-01-01
800773,100773,615,Poor,Medium,2026-01-01
800774,100774,785,Excellent,Low,2026-01-01
800775,100775,734,Good,Low,2026-01-01
800776,100776,748,Good,Low,2026-01-01
800777,100777,773,Excellent,Low,2026-01-01
800778,100778,557,Poor,High,2026-01-01
800779,100779,679,Fair,Medium,2026-01-01
800780,100780,703,Good,Low,2026-01-01
800781,100781,714,Good,Low,2026-01-01
800782,100782,666,Fair,Medium,2026-01-01
800783,100783,715,Good,Low,2026-01-01
800784,100784,638,Poor,Medium,2026-01-01
800785,100785,648,Poor,Medium,2026-01-01
800786,100786,677,Fair,Medium,2026-01-01
800787,100787,710,Good,Low,2026-01-01
800788,100788,722,Good,Low,2026-01-01
800789,100789,643,Poor,Medium,2026-01-01
800790,100790,629,Poor,Medium,2026-01-01
800791,100791,720,Good,Low,2026-01-01
800792,100792,695,Fair,Medium,2026-01-01
800793,100793,635,Poor,Medium,2026-01-01
800794,100794,767,Excellent,Low,2026-01-01
800795,100795,600,Poor,Medium,2026-01-01
800796,100796,713,Good,Low,2026-01-01
800797,100797,723,Good,Low,2026-01-01
800798,100798,693,Fair,Medium,2026-01-01
800799,100799,726,Good,Low,2026-01-01
800800,100800,737,Good,Low,2026-01-01
800801,100801,561,Poor,High,2026-01-01
800802,100802,632,Poor,Medium,2026-01-01
800803,100803,768,Excellent,Low,2026-01-01
800804,100804,632,Poor,Medium,2026-01-01
800805,100805,747,Good,Low,2026-01-01
800806,100806,609,Poor,Medium,2026-01-01
800807,100807,612,Poor,Medium,2026-01-01
800808,100808,593,Poor,High,2026-01-01
800809,100809,653,Fair,Medium,2026-01-01
800810,100810,628,Poor,Medium,2026-01-01
800811,100811,643,Poor,Medium,2026-01-01
800812,100812,644,Poor,Medium,2026-01-01
800813,100813,712,Good,Low,2026-01-01
800814,100814,693,Fair,Medium,2026-01-01
800815,100815,777,Excellent,Low,2026-01-01
800816,100816,649,Poor,Medium,2026-01-01
800817,100817,670,Fair,Medium,2026-01-01
800818,100818,742,Good,Low,2026-01-01
800819,100819,747,Good,Low,2026-01-01
800820,100820,714,Good,Low,2026-01-01
800821,100821,727,Good,Low,2026-01-01
800822,100822,663,Fair,Medium,2026-01-01
800823,100823,595,Poor,High,2026-01-01
800824,100824,711,Good,Low,2026-01-01
800825,100825,788,Excellent,Low,2026-01-01
800826,100826,770,Excellent,Low,2026-01-01
800827,100827,623,Poor,Medium,2026-01-01
800828,100828,780,Excellent,Low,2026-01-01
800829,100829,654,Fair,Medium,2026-01-01
800830,100830,652,Fair,Medium,2026-01-01
800831,100831,814,Excellent,Low,2026-01-01
800832,100832,668,Fair,Medium,2026-01-01
800833,100833,599,Poor,High,2026-01-01
800834,100834,715,Good,Low,2026-01-01
800835,100835,695,Fair,Medium,2026-01-01
800836,100836,618,Poor,Medium,2026-01-01
800837,100837,710,Good,Low,2026-01-01
800838,100838,648,Poor,Medium,2026-01-01
800839,100839,720,Good,Low,2026-01-01
800840,100840,625,Poor,Medium,2026-01-01
800841,100841,624,Poor,Medium,2026-01-01
800842,100842,592,Poor,High,2026-01-01
800843,100843,544,Poor,High,2026-01-01
800844,100844,521,Poor,High,2026-01-01
800845,100845,601,Poor,Medium,2026-01-01
800846,100846,643,Poor,Medium,2026-01-01
800847,100847,717,Good,Low,2026-01-01
800848,100848,749,Good,Low,2026-01-01
800849,100849,709,Good,Low,2026-01-01
800850,100850,649,Poor,Medium,2026-01-01
800851,100851,693,Fair,Medium,2026-01-01
800852,100852,786,Excellent,Low,2026-01-01
800853,100853,617,Poor,Medium,2026-01-01
800854,100854,650,Fair,Medium,2026-01-01
800855,100855,569,Poor,High,2026-01-01
800856,100856,642,Poor,Medium,2026-01-01
800857,100857,597,Poor,High,2026-01-01
800858,100858,614,Poor,Medium,2026-01-01
800859,100859,693,Fair,Medium,2026-01-01
800860,100860,687,Fair,Medium,2026-01-01
800861,100861,700,Good,Low,2026-01-01
800862,100862,721,Good,Low,2026-01-01
800863,100863,721,Good,Low,2026-01-01
800864,100864,650,Fair,Medium,2026-01-01
800865,100865,634,Poor,Medium,2026-01-01
800866,100866,743,Good,Low,2026-01-01
800867,100867,747,Good,Low,2026-01-01
800868,100868,757,Excellent,Low,2026-01-01
800869,100869,636,Poor,Medium,2026-01-01
800870,100870,569,Poor,High,2026-01-01
800871,100871,651,Fair,Medium,2026-01-01
800872,100872,704,Good,Low,2026-01-01
800873,100873,663,Fair,Medium,2026-01-01
800874,100874,535,Poor,High,2026-01-01
800875,100875,747,Good,Low,2026-01-01
800876,100876,747,Good,Low,2026-01-01
800877,100877,719,Good,Low,2026-01-01
800878,100878,730,Good,Low,2026-01-01
800879,100879,591,Poor,High,2026-01-01
800880,100880,738,Good,Low,2026-01-01
800881,100881,609,Poor,Medium,2026-01-01
800882,100882,599,Poor,High,2026-01-01
800883,100883,687,Fair,Medium,2026-01-01
800884,100884,699,Fair,Medium,2026-01-01
800885,100885,717,Good,Low,2026-01-01
800886,100886,687,Fair,Medium,2026-01-01
800887,100887,598,Poor,High,2026-01-01
800888,100888,612,Poor,Medium,2026-01-01
800889,100889,676,Fair,Medium,2026-01-01
800890,100890,648,Poor,Medium,2026-01-01
800891,100891,741,Good,Low,2026-01-01
800892,100892,662,Fair,Medium,2026-01-01
800893,100893,738,Good,Low,2026-01-01
800894,100894,697,Fair,Medium,2026-01-01
800895,100895,598,Poor,High,2026-01-01
800896,100896,786,Excellent,Low,2026-01-01
800897,100897,614,Poor,Medium,2026-01-01
800898,100898,740,Good,Low,2026-01-01
800899,100899,759,Excellent,Low,2026-01-01
800900,100900,630,Poor,Medium,2026-01-01
800901,100901,595,Poor,High,2026-01-01
800902,100902,614,Poor,Medium,2026-01-01
800903,100903,731,Good,Low,2026-01-01
800904,100904,731,Good,Low,2026-01-01
800905,100905,620,Poor,Medium,2026-01-01
800906,100906,726,Good,Low,2026-01-01
800907,100907,626,Poor,Medium,2026-01-01
800908,100908,790,Excellent,Low,2026-01-01
800909,100909,643,Poor,Medium,2026-01-01
800910,100910,553,Poor,High,2026-01-01
800911,100911,723,Good,Low,2026-01-01
800912,100912,621,Poor,Medium,2026-01-01
800913,100913,565,Poor,High,2026-01-01
800914,100914,665,Fair,Medium,2026-01-01
800915,100915,643,Poor,Medium,2026-01-01
800916,100916,637,Poor,Medium,2026-01-01
800917,100917,756,Excellent,Low,2026-01-01
800918,100918,560,Poor,High,2026-01-01
800919,100919,649,Poor,Medium,2026-01-01
800920,100920,706,Good,Low,2026-01-01
800921,100921,589,Poor,High,2026-01-01
800922,100922,655,Fair,Medium,2026-01-01
800923,100923,707,Good,Low,2026-01-01
800924,100924,682,Fair,Medium,2026-01-01
800925,100925,555,Poor,High,2026-01-01
800926,100926,779,Excellent,Low,2026-01-01
800927,100927,683,Fair,Medium,2026-01-01
800928,100928,746,Good,Low,2026-01-01
800929,100929,593,Poor,High,2026-01-01
800930,100930,696,Fair,Medium,2026-01-01
800931,100931,747,Good,Low,2026-01-01
800932,100932,716,Good,Low,2026-01-01
800933,100933,557,Poor,High,2026-01-01
800934,100934,728,Good,Low,2026-01-01
800935,100935,694,Fair,Medium,2026-01-01
800936,100936,571,Poor,High,2026-01-01
800937,100937,668,Fair,Medium,2026-01-01
800938,100938,798,Excellent,Low,2026-01-01
800939,100939,772,Excellent,Low,2026-01-01
800940,100940,718,Good,Low,2026-01-01
800941,100941,583,Poor,High,2026-01-01
800942,100942,726,Good,Low,2026-01-01
800943,100943,658,Fair,Medium,2026-01-01
800944,100944,703,Good,Low,2026-01-01
800945,100945,603,Poor,Medium,2026-01-01
800946,100946,684,Fair,Medium,2026-01-01
800947,100947,622,Poor,Medium,2026-01-01
800948,100948,566,Poor,High,2026-01-01
800949,100949,767,Excellent,Low,2026-01-01
800950,100950,735,Good,Low,2026-01-01
800951,100951,614,Poor,Medium,2026-01-01
800952,100952,607,Poor,Medium,2026-01-01
800953,100953,733,Good,Low,2026-01-01
800954,100954,742,Good,Low,2026-01-01
800955,100955,761,Excellent,Low,2026-01-01
800956,100956,740,Good,Low,2026-01-01
800957,100957,582,Poor,High,2026-01-01
800958,100958,767,Excellent,Low,2026-01-01
800959,100959,682,Fair,Medium,2026-01-01
800960,100960,750,Excellent,Low,2026-01-01
800961,100961,684,Fair,Medium,2026-01-01
800962,100962,758,Excellent,Low,2026-01-01
800963,100963,666,Fair,Medium,2026-01-01
800964,100964,760,Excellent,Low,2026-01-01
800965,100965,690,Fair,Medium,2026-01-01
800966,100966,750,Excellent,Low,2026-01-01
800967,100967,698,Fair,Medium,2026-01-01
800968,100968,651,Fair,Medium,2026-01-01
800969,100969,676,Fair,Medium,2026-01-01
800970,100970,780,Excellent,Low,2026-01-01
800971,100971,686,Fair,Medium,2026-01-01
800972,100972,630,Poor,Medium,2026-01-01
800973,100973,672,Fair,Medium,2026-01-01
800974,100974,724,Good,Low,2026-01-01
800975,100975,711,Good,Low,2026-01-01
800976,100976,801,Excellent,Low,2026-01-01
800977,100977,797,Excellent,Low,2026-01-01
800978,100978,552,Poor,High,2026-01-01
800979,100979,621,Poor,Medium,2026-01-01
800980,100980,719,Good,Low,2026-01-01
800981,100981,800,Excellent,Low,2026-01-01
800982,100982,708,Good,Low,2026-01-01
800983,100983,721,Good,Low,2026-01-01
800984,100984,784,Excellent,Low,2026-01-01
800985,100985,785,Excellent,Low,2026-01-01
800986,100986,699,Fair,Medium,2026-01-01
800987,100987,711,Good,Low,2026-01-01
800988,100988,663,Fair,Medium,2026-01-01
800989,100989,723,Good,Low,2026-01-01
800990,100990,679,Fair,Medium,2026-01-01
800991,100991,726,Good,Low,2026-01-01
800992,100992,624,Poor,Medium,2026-01-01
800993,100993,699,Fair,Medium,2026-01-01
800994,100994,606,Poor,Medium,2026-01-01
800995,100995,694,Fair,Medium,2026-01-01
800996,100996,758,Excellent,Low,2026-01-01
800997,100997,634,Poor,Medium,2026-01-01
800998,100998,557,Poor,High,2026-01-01
800999,100999,762,Excellent,Low,2026-01-01
801000,101000,762,Excellent,Low,2026-01-01
801001,101001,740,Good,Low,2026-01-01
801002,101002,690,Fair,Medium,2026-01-01
801003,101003,638,Poor,Medium,2026-01-01
801004,101004,688,Fair,Medium,2026-01-01
801005,101005,637,Poor,Medium,2026-01-01
801006,101006,650,Fair,Medium,2026-01-01
801007,101007,627,Poor,Medium,2026-01-01
801008,101008,553,Poor,High,2026-01-01
801009,101009,695,Fair,Medium,2026-01-01
801010,101010,716,Good,Low,2026-01-01
801011,101011,578,Poor,High,2026-01-01
801012,101012,614,Poor,Medium,2026-01-01
801013,101013,790,Excellent,Low,2026-01-01
801014,101014,590,Poor,High,2026-01-01
801015,101015,665,Fair,Medium,2026-01-01
801016,101016,728,Good,Low,2026-01-01
801017,101017,720,Good,Low,2026-01-01
801018,101018,572,Poor,High,2026-01-01
801019,101019,649,Poor,Medium,2026-01-01
801020,101020,709,Good,Low,2026-01-01
801021,101021,696,Fair,Medium,2026-01-01
801022,101022,606,Poor,Medium,2026-01-01
801023,101023,582,Poor,High,2026-01-01
801024,101024,675,Fair,Medium,2026-01-01
801025,101025,735,Good,Low,2026-01-01
801026,101026,737,Good,Low,2026-01-01
801027,101027,727,Good,Low,2026-01-01
801028,101028,594,Poor,High,2026-01-01
801029,101029,754,Excellent,Low,2026-01-01
801030,101030,705,Good,Low,2026-01-01
801031,101031,604,Poor,Medium,2026-01-01
801032,101032,785,Excellent,Low,2026-01-01
801033,101033,728,Good,Low,2026-01-01
801034,101034,717,Good,Low,2026-01-01
801035,101035,667,Fair,Medium,2026-01-01
801036,101036,708,Good,Low,2026-01-01
801037,101037,711,Good,Low,2026-01-01
801038,101038,727,Good,Low,2026-01-01
801039,101039,610,Poor,Medium,2026-01-01
801040,101040,603,Poor,Medium,2026-01-01
801041,101041,756,Excellent,Low,2026-01-01
801042,101042,613,Poor,Medium,2026-01-01
801043,101043,715,Good,Low,2026-01-01
801044,101044,719,Good,Low,2026-01-01
801045,101045,567,Poor,High,2026-01-01
801046,101046,666,Fair,Medium,2026-01-01
801047,101047,575,Poor,High,2026-01-01
801048,101048,590,Poor,High,2026-01-01
801049,101049,686,Fair,Medium,2026-01-01
801050,101050,582,Poor,High,2026-01-01
801051,101051,602,Poor,Medium,2026-01-01
801052,101052,756,Excellent,Low,2026-01-01
801053,101053,627,Poor,Medium,2026-01-01
801054,101054,742,Good,Low,2026-01-01
801055,101055,759,Excellent,Low,2026-01-01
801056,101056,706,Good,Low,2026-01-01
801057,101057,693,Fair,Medium,2026-01-01
801058,101058,641,Poor,Medium,2026-01-01
801059,101059,610,Poor,Medium,2026-01-01
801060,101060,743,Good,Low,2026-01-01
801061,101061,642,Poor,Medium,2026-01-01
801062,101062,702,Good,Low,2026-01-01
801063,101063,727,Good,Low,2026-01-01
801064,101064,773,Excellent,Low,2026-01-01
801065,101065,674,Fair,Medium,2026-01-01
801066,101066,732,Good,Low,2026-01-01
801067,101067,712,Good,Low,2026-01-01
801068,101068,739,Good,Low,2026-01-01
801069,101069,692,Fair,Medium,2026-01-01
801070,101070,610,Poor,Medium,2026-01-01
801071,101071,784,Excellent,Low,2026-01-01
801072,101072,620,Poor,Medium,2026-01-01
801073,101073,650,Fair,Medium,2026-01-01
801074,101074,652,Fair,Medium,2026-01-01
801075,101075,577,Poor,High,2026-01-01
801076,101076,788,Excellent,Low,2026-01-01
801077,101077,679,Fair,Medium,2026-01-01
801078,101078,680,Fair,Medium,2026-01-01
801079,101079,632,Poor,Medium,2026-01-01
801080,101080,604,Poor,Medium,2026-01-01
801081,101081,625,Poor,Medium,2026-01-01
801082,101082,775,Excellent,Low,2026-01-01
801083,101083,602,Poor,Medium,2026-01-01
801084,101084,685,Fair,Medium,2026-01-01
801085,101085,715,Good,Low,2026-01-01
801086,101086,619,Poor,Medium,2026-01-01
801087,101087,637,Poor,Medium,2026-01-01
