Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Loan_Status,Default_Flag,Loan_Start_Date
700393,132374,Mortgage,346880,6.0,30,Active,0,2023-05-21
700394,126158,Personal Loan,1497,5.64,3,Paid Off,0,2023-08-05
700395,111711,Personal Loan,24409,3.65,1,Active,0,2022-09-29
700396,127238,Business Loan,242472,9.27,10,Active,0,2022-04-24
700397,118353,Business Loan,31646,5.08,5,Paid Off,0,2024-07-13
700398,149514,Mortgage,445944,10.6,30,Paid Off,0,2022-11-05
700399,121724,Mortgage,166653,9.24,30,Paid Off,0,2023-08-08
700400,125924,Personal Loan,24801,5.06,5,Active,0,2022-03-09
700401,141389,Business Loan,166655,11.62,5,Active,0,2025-11-04
700402,104772,Personal Loan,9912,4.52,3,Active,0,2024-10-23
700403,135204,Auto Loan,44778,8.72,5,Paid Off,0,2023-01-22
700404,127878,Mortgage,426691,6.25,30,Paid Off,0,2025-07-01
700405,105874,Personal Loan,13001,5.78,1,Defaulted,1,2025-07-31
700406,117804,Business Loan,90275,6.99,10,Active,0,2025-04-28
700407,134223,Mortgage,210220,5.85,30,Active,0,2022-05-17
700408,107841,Mortgage,378866,3.8,30,Active,0,2025-07-12
700409,115922,Business Loan,140256,3.77,10,Paid Off,0,2024-04-07
700410,128366,Mortgage,235607,6.42,30,Paid Off,0,2026-02-02
700411,112083,Auto Loan,41464,10.61,6,Paid Off,0,2022-04-11
700412,120033,Personal Loan,19257,7.22,5,Active,0,2025-10-22
700413,114487,Auto Loan,58666,7.07,3,Paid Off,0,2025-07-26
700414,120818,Mortgage,577028,6.91,30,Paid Off,0,2025-09-05
700415,137517,Business Loan,79640,6.59,10,Paid Off,0,2023-06-18
700416,144235,Auto Loan,23273,6.21,3,Paid Off,0,2024-08-22
700417,148650,Business Loan,122967,4.46,5,Paid Off,0,2022-04-18
700418,136235,Auto Loan,18064,5.31,5,Paid Off,0,2025-09-23
700419,121069,Personal Loan,15235,5.57,1,Active,0,2021-10-21
700420,109523,Mortgage,269846,5.75,30,Active,0,2022-10-04
700421,132755,Business Loan,174775,5.87,10,Paid Off,0,2025-10-07
700422,112053,Auto Loan,55287,5.76,3,Paid Off,0,2026-06-05
700423,123593,Auto Loan,50468,6.28,3,Paid Off,0,2023-11-09
700424,108037,Mortgage,360178,6.83,30,Paid Off,0,2025-02-21
700425,146976,Personal Loan,9994,7.0,1,Paid Off,0,2026-04-22
700426,116399,Mortgage,332901,11.15,30,Active,0,2025-12-17
700427,145785,Mortgage,166917,3.91,30,Active,0,2024-04-30
700428,134615,Business Loan,58269,4.14,5,Active,0,2025-07-14
700429,107624,Auto Loan,18071,11.7,5,Paid Off,0,2025-07-15
700430,113661,Mortgage,590576,6.74,30,Active,0,2025-02-01
700431,137736,Personal Loan,21189,4.8,3,Paid Off,0,2024-10-07
700432,126541,Mortgage,407675,8.3,30,Paid Off,0,2026-02-08
700433,113267,Mortgage,566818,7.64,30,Active,0,2024-09-29
700434,118082,Personal Loan,15079,3.69,1,Paid Off,0,2025-09-16
700435,148085,Personal Loan,12102,3.53,3,Paid Off,0,2022-06-14
700436,142767,Auto Loan,55166,10.93,6,Paid Off,0,2024-10-21
700437,104070,Business Loan,210228,11.82,10,Paid Off,0,2022-01-29
700438,116286,Personal Loan,14717,5.01,3,Paid Off,0,2022-05-24
700439,101118,Mortgage,223517,4.64,30,Active,0,2025-05-22
700440,110074,Business Loan,25818,6.35,10,Active,0,2022-05-17
700441,111373,Auto Loan,30147,4.07,3,Active,0,2026-06-05
700442,132684,Auto Loan,16277,4.69,5,Paid Off,0,2022-02-05
700443,146433,Business Loan,181870,4.32,10,Active,0,2021-11-22
700444,125349,Auto Loan,43575,4.51,6,Active,0,2023-05-25
700445,106715,Business Loan,60031,4.86,5,Paid Off,0,2026-01-30
700446,134567,Auto Loan,38813,5.68,3,Active,0,2023-10-08
700447,101030,Personal Loan,10886,4.08,5,Paid Off,0,2025-04-16
700448,122753,Auto Loan,43940,6.37,6,Paid Off,0,2024-01-31
700449,111761,Personal Loan,18198,5.94,3,Active,0,2024-09-24
700450,135896,Mortgage,567796,4.88,30,Paid Off,0,2024-01-23
700451,114492,Personal Loan,18794,6.66,5,Paid Off,0,2024-05-17
700452,125085,Personal Loan,19454,11.47,5,Paid Off,0,2025-03-01
700453,120395,Personal Loan,18856,11.75,3,Paid Off,0,2024-10-27
700454,104813,Mortgage,332998,9.94,30,Paid Off,0,2024-01-05
700455,108994,Business Loan,230118,6.5,5,Paid Off,0,2025-04-22
700456,149691,Personal Loan,4345,4.41,1,Paid Off,0,2026-01-04
700457,121374,Personal Loan,12062,11.76,1,Active,0,2022-04-24
700458,130242,Auto Loan,24830,4.9,6,Paid Off,0,2025-08-06
700459,147578,Mortgage,162061,7.22,30,Active,0,2026-01-24
700460,101164,Auto Loan,48313,4.01,5,Active,0,2023-04-19
700461,124810,Business Loan,38362,3.99,5,Active,0,2025-12-17
700462,121109,Personal Loan,22391,3.66,1,Paid Off,0,2023-08-23
700463,103697,Personal Loan,17751,3.96,5,Active,0,2022-07-19
700464,111438,Auto Loan,54681,3.51,6,Defaulted,1,2023-12-02
700465,104469,Mortgage,532476,6.66,30,Active,0,2022-08-26
700466,109807,Mortgage,554151,10.52,30,Paid Off,0,2024-08-01
700467,147767,Personal Loan,24053,3.86,5,Active,0,2023-10-01
700468,106748,Mortgage,440404,7.78,30,Active,0,2023-12-03
700469,149184,Auto Loan,52029,5.53,3,Active,0,2022-06-09
700470,117378,Personal Loan,20225,5.8,3,Active,0,2023-02-11
700471,136884,Mortgage,281855,6.91,30,Active,0,2024-10-24
700472,113356,Mortgage,311075,7.86,30,Active,0,2025-11-08
700473,132404,Personal Loan,9303,4.64,5,Paid Off,0,2022-05-24
700474,142454,Auto Loan,41545,4.25,6,Active,0,2025-01-08
700475,146065,Auto Loan,29611,5.08,3,Paid Off,0,2024-12-13
700476,111538,Personal Loan,3450,3.97,5,Paid Off,0,2026-06-07
700477,102008,Personal Loan,16890,8.27,3,Paid Off,0,2022-11-24
700478,103221,Auto Loan,23416,6.8,5,Paid Off,0,2022-02-14
700479,144996,Mortgage,559227,5.34,30,Paid Off,0,2024-10-11
700480,118762,Personal Loan,2607,9.08,5,Active,0,2022-06-05
700481,114165,Mortgage,441846,6.47,30,Paid Off,0,2022-03-08
700482,140683,Business Loan,29260,8.6,5,Paid Off,0,2023-04-25
700483,125080,Auto Loan,27474,6.52,6,Active,0,2026-05-31
700484,101822,Personal Loan,4491,4.59,5,Active,0,2021-10-20
700485,144661,Personal Loan,12113,6.77,3,Active,0,2024-05-07
700486,106848,Auto Loan,16025,6.35,5,Paid Off,0,2024-12-15
700487,112635,Auto Loan,53603,3.77,6,Paid Off,0,2023-12-28
700488,137668,Personal Loan,14117,6.29,1,Active,0,2022-01-25
700489,106095,Mortgage,400293,5.46,30,Active,0,2021-08-28
700490,139248,Business Loan,165655,5.29,5,Paid Off,0,2026-07-01
700491,110577,Auto Loan,40751,4.03,6,Active,0,2021-11-13
700492,131074,Auto Loan,25801,11.23,6,Paid Off,0,2021-08-01
700493,129112,Auto Loan,17781,4.65,6,Paid Off,0,2025-09-11
700494,110192,Mortgage,346098,5.19,30,Paid Off,0,2021-11-17
700495,100314,Personal Loan,14500,6.84,1,Paid Off,0,2024-05-11
700496,111449,Auto Loan,35038,7.12,3,Active,0,2022-09-11
700497,130745,Auto Loan,27491,4.8,3,Active,0,2025-06-04
700498,129702,Auto Loan,26979,3.79,5,Paid Off,0,2023-08-07
700499,127658,Auto Loan,17104,11.57,6,Paid Off,0,2025-07-03
700500,123685,Auto Loan,28219,4.74,6,Paid Off,0,2023-07-04
700501,128375,Personal Loan,14598,5.35,1,Paid Off,0,2022-12-10
700502,103085,Business Loan,112719,5.15,10,Active,0,2024-03-23
700503,149371,Business Loan,126437,10.52,5,Active,0,2022-05-23
700504,103751,Auto Loan,39701,6.04,5,Paid Off,0,2024-11-05
700505,105048,Personal Loan,5595,8.4,5,Active,0,2023-06-19
700506,129186,Personal Loan,10364,9.09,3,Active,0,2024-07-25
700507,130708,Mortgage,433640,4.92,30,Active,0,2024-09-20
700508,120146,Personal Loan,10781,5.59,3,Paid Off,0,2025-04-06
700509,132249,Business Loan,215123,9.09,5,Active,0,2026-01-11
700510,104969,Auto Loan,29104,5.93,5,Paid Off,0,2026-02-03
700511,130525,Personal Loan,4101,5.87,5,Paid Off,0,2021-10-20
700512,118494,Business Loan,126101,5.39,10,Paid Off,0,2022-12-03
700513,138064,Mortgage,325059,4.7,30,Active,0,2026-04-03
700514,141836,Mortgage,523729,6.78,30,Paid Off,0,2022-11-18
700515,132752,Business Loan,204903,7.93,5,Active,0,2021-12-27
700516,120073,Business Loan,171050,6.63,10,Paid Off,0,2024-02-27
700517,126273,Mortgage,174125,5.19,30,Paid Off,0,2021-08-04
700518,113649,Auto Loan,58501,6.69,5,Paid Off,0,2022-04-23
700519,125533,Business Loan,122529,6.76,5,Paid Off,0,2024-03-13
700520,117521,Auto Loan,18851,6.74,3,Active,0,2022-09-11
700521,125480,Mortgage,239989,9.12,30,Paid Off,0,2024-10-24
700522,148234,Auto Loan,23892,6.84,6,Active,0,2021-12-14
700523,148787,Auto Loan,44399,4.71,3,Paid Off,0,2024-07-15
700524,132389,Business Loan,40475,10.7,10,Paid Off,0,2021-09-15
700525,105086,Mortgage,416881,6.48,30,Paid Off,0,2026-04-07
700526,117252,Business Loan,213058,4.96,10,Active,0,2022-11-11
700527,104039,Mortgage,173107,6.49,30,Active,0,2021-10-10
700528,118386,Mortgage,179116,4.25,30,Paid Off,0,2024-07-20
700529,104246,Auto Loan,59345,4.17,5,Active,0,2022-07-04
700530,118627,Personal Loan,6104,4.96,3,Paid Off,0,2025-05-08
700531,100879,Auto Loan,30221,11.61,3,Active,0,2026-02-11
700532,123298,Business Loan,126651,9.39,5,Paid Off,0,2023-03-19
700533,129752,Auto Loan,28410,5.47,3,Paid Off,0,2026-07-13
700534,130172,Business Loan,230773,5.81,5,Paid Off,0,2023-04-28
700535,128559,Personal Loan,10065,5.03,3,Paid Off,0,2024-09-10
700536,118863,Mortgage,286229,7.94,30,Paid Off,0,2022-09-18
700537,143343,Auto Loan,26014,4.89,5,Active,0,2023-05-07
700538,134210,Business Loan,144358,5.0,5,Active,0,2023-05-11
700539,126083,Auto Loan,21322,6.45,6,Active,0,2024-06-30
700540,101941,Business Loan,238681,5.45,5,Paid Off,0,2026-03-01
700541,122225,Personal Loan,19776,5.61,3,Paid Off,0,2022-03-06
700542,144691,Auto Loan,31193,4.92,6,Active,0,2024-05-27
700543,143239,Mortgage,464443,7.48,30,Paid Off,0,2022-11-18
700544,123859,Auto Loan,13682,11.0,3,Active,0,2022-05-29
700545,114158,Auto Loan,21639,7.6,6,Paid Off,0,2022-07-30
700546,133875,Personal Loan,24218,6.42,5,Active,0,2022-06-24
700547,148104,Business Loan,100426,6.99,5,Active,0,2025-12-20
700548,123449,Mortgage,202043,6.12,30,Paid Off,0,2023-10-13
700549,106623,Auto Loan,13798,4.64,6,Paid Off,0,2023-09-27
700550,138264,Auto Loan,29696,6.08,3,Active,0,2021-07-19
700551,126241,Business Loan,131073,6.33,5,Active,0,2022-12-18
700552,147591,Auto Loan,30692,6.42,6,Paid Off,0,2022-05-24
700553,124155,Personal Loan,18295,6.35,5,Paid Off,0,2026-05-20
700554,132058,Personal Loan,20159,7.03,3,Paid Off,0,2021-10-13
700555,109331,Auto Loan,22273,6.95,5,Paid Off,0,2023-06-17
700556,143564,Auto Loan,48467,11.06,6,Paid Off,0,2026-01-23
700557,103493,Auto Loan,58405,5.28,6,Active,0,2024-03-18
700558,104878,Mortgage,534996,5.5,30,Active,0,2022-06-09
700559,147062,Mortgage,273790,4.25,30,Paid Off,0,2025-06-17
700560,100998,Mortgage,412537,11.22,30,Defaulted,1,2022-11-12
700561,137086,Auto Loan,13905,6.61,5,Paid Off,0,2022-02-24
700562,136437,Personal Loan,24009,8.85,5,Paid Off,0,2023-01-13
700563,134749,Personal Loan,12412,4.1,3,Paid Off,0,2023-12-28
700564,128616,Business Loan,65484,5.72,10,Paid Off,0,2024-06-15
700565,137095,Business Loan,47172,9.72,5,Paid Off,0,2022-05-01
700566,122810,Auto Loan,27598,4.35,6,Active,0,2025-06-30
700567,107142,Auto Loan,57687,11.91,3,Active,0,2026-03-12
700568,121558,Mortgage,177693,6.27,30,Paid Off,0,2021-07-27
700569,109935,Personal Loan,11312,6.04,5,Active,0,2023-02-10
700570,104788,Auto Loan,29795,6.39,5,Paid Off,0,2022-03-03
700571,130510,Mortgage,222286,5.43,30,Paid Off,0,2022-01-05
700572,131189,Personal Loan,16413,7.25,3,Paid Off,0,2025-02-16
700573,120083,Auto Loan,51696,4.98,5,Active,0,2022-03-12
700574,110823,Auto Loan,21616,6.68,5,Active,0,2026-04-07
700575,100672,Personal Loan,24911,8.84,3,Active,0,2022-01-08
700576,115594,Business Loan,96141,4.25,10,Active,0,2024-05-18
700577,143048,Personal Loan,16668,5.25,3,Active,0,2022-01-21
700578,121911,Auto Loan,14996,3.94,3,Paid Off,0,2022-05-13
700579,111868,Personal Loan,16346,5.32,5,Active,0,2025-09-23
700580,134690,Auto Loan,50834,3.94,5,Active,0,2022-06-22
700581,111321,Auto Loan,28681,11.58,3,Active,0,2022-08-04
700582,144211,Business Loan,106571,7.0,10,Paid Off,0,2021-10-28
700583,124614,Auto Loan,32692,6.44,5,Active,0,2023-09-25
700584,112005,Business Loan,196026,6.92,5,Active,0,2021-08-07
700585,103939,Mortgage,352128,7.29,30,Active,0,2022-06-28
700586,104613,Mortgage,439676,10.05,30,Active,0,2025-01-23
700587,136759,Mortgage,233190,7.42,30,Active,0,2024-08-07
700588,131458,Business Loan,97671,11.64,10,Paid Off,0,2026-05-16
700589,144952,Auto Loan,38734,6.67,3,Active,0,2025-04-16
700590,104347,Business Loan,116526,10.31,5,Paid Off,0,2025-10-10
700591,139327,Auto Loan,40776,4.76,6,Active,0,2023-09-22
700592,149922,Personal Loan,8399,5.21,3,Paid Off,0,2024-04-09
700593,122393,Auto Loan,13354,11.21,5,Active,0,2021-08-20
700594,103156,Business Loan,248379,5.25,10,Active,0,2025-12-13
700595,129917,Personal Loan,1074,4.66,5,Paid Off,0,2023-01-11
700596,137223,Business Loan,76770,4.22,10,Paid Off,0,2023-07-17
700597,113478,Auto Loan,58655,5.35,3,Defaulted,1,2025-04-08
700598,113871,Personal Loan,16599,11.44,1,Active,0,2022-05-20
700599,138555,Mortgage,286399,7.16,30,Active,0,2025-08-02
700600,125329,Auto Loan,31996,5.99,6,Active,0,2023-03-25
700601,144684,Personal Loan,6234,4.8,1,Active,0,2024-10-13
700602,100985,Mortgage,179555,5.28,30,Paid Off,0,2021-12-20
700603,137139,Business Loan,243500,6.94,10,Active,0,2025-12-03
700604,135033,Personal Loan,5139,7.73,3,Paid Off,0,2022-11-02
700605,123730,Business Loan,28195,6.66,5,Paid Off,0,2021-07-31
700606,107530,Auto Loan,13132,5.17,6,Paid Off,0,2023-03-31
700607,144394,Mortgage,594940,3.96,30,Paid Off,0,2025-09-16
700608,132948,Business Loan,242515,4.63,10,Active,0,2024-11-10
700609,130877,Business Loan,196758,4.37,10,Paid Off,0,2024-08-12
700610,129930,Auto Loan,55723,8.1,5,Active,0,2026-07-06
700611,123415,Mortgage,341855,11.5,30,Paid Off,0,2024-10-20
700612,106059,Business Loan,218387,8.28,5,Paid Off,0,2026-05-04
700613,123679,Business Loan,233327,5.07,5,Paid Off,0,2025-03-27
700614,115940,Mortgage,156692,5.0,30,Active,0,2025-05-07
700615,106948,Mortgage,470300,6.22,30,Paid Off,0,2023-02-11
700616,130095,Personal Loan,22975,7.15,1,Active,0,2024-10-24
700617,141339,Personal Loan,2893,7.15,1,Paid Off,0,2024-11-24
700618,149598,Mortgage,572725,3.8,30,Paid Off,0,2024-04-02
700619,133183,Auto Loan,14156,6.46,5,Defaulted,1,2021-08-24
700620,116580,Auto Loan,25456,4.35,5,Active,0,2022-09-26
700621,101388,Auto Loan,50403,5.99,5,Paid Off,0,2026-04-10
700622,121350,Business Loan,123032,6.46,10,Active,0,2021-09-01
700623,149750,Business Loan,247621,5.81,10,Paid Off,0,2023-03-17
700624,134431,Business Loan,165828,6.75,5,Active,0,2022-12-15
700625,124454,Mortgage,166107,5.09,30,Active,0,2022-09-06
700626,140359,Personal Loan,17760,7.56,1,Active,0,2024-03-13
700627,118577,Mortgage,558892,6.04,30,Active,0,2026-04-21
700628,133451,Auto Loan,17350,7.15,3,Active,0,2023-12-22
700629,147852,Personal Loan,12942,5.91,5,Active,0,2025-09-03
700630,100004,Business Loan,189785,6.8,5,Active,0,2022-03-20
700631,129182,Personal Loan,10268,6.26,5,Paid Off,0,2023-05-26
700632,108230,Mortgage,157911,6.71,30,Active,0,2022-01-23
700633,105946,Business Loan,209662,5.64,10,Active,0,2024-06-27
700634,107822,Business Loan,227227,4.95,10,Paid Off,0,2023-01-12
700635,119486,Business Loan,180813,4.24,5,Paid Off,0,2025-09-09
700636,115384,Mortgage,159204,6.16,30,Active,0,2023-11-06
700637,141099,Mortgage,239996,5.51,30,Active,0,2024-06-07
700638,118183,Auto Loan,51033,4.55,6,Paid Off,0,2025-05-24
700639,127161,Personal Loan,11094,3.73,5,Paid Off,0,2025-12-13
700640,111645,Personal Loan,4703,6.26,3,Active,0,2022-06-23
700641,124390,Auto Loan,54279,7.64,3,Active,0,2026-05-19
700642,104850,Auto Loan,30219,8.26,6,Active,0,2025-10-23
700643,147435,Auto Loan,31507,6.58,6,Paid Off,0,2022-12-29
700644,142206,Auto Loan,57245,10.91,3,Paid Off,0,2021-11-19
700645,145340,Personal Loan,24066,6.67,1,Paid Off,0,2024-09-08
700646,128169,Auto Loan,14430,6.95,5,Paid Off,0,2022-07-05
700647,103419,Personal Loan,1434,7.27,3,Paid Off,0,2022-08-25
700648,142590,Personal Loan,17284,8.03,5,Active,0,2026-02-09
700649,138734,Auto Loan,55274,3.55,3,Paid Off,0,2026-03-17
700650,136719,Mortgage,193088,5.75,30,Paid Off,0,2025-03-04
700651,129497,Personal Loan,18008,7.95,3,Active,0,2023-05-16
700652,104362,Personal Loan,9002,11.19,1,Defaulted,1,2023-08-19
700653,104028,Personal Loan,11820,6.58,1,Paid Off,0,2025-06-10
700654,103426,Mortgage,395396,6.63,30,Paid Off,0,2024-05-21
700655,120268,Mortgage,542777,7.67,30,Paid Off,0,2022-07-08
700656,120057,Business Loan,169255,4.18,10,Paid Off,0,2025-04-06
700657,111478,Auto Loan,48327,6.28,3,Paid Off,0,2026-04-15
700658,147944,Business Loan,92386,4.92,5,Active,0,2024-05-07
700659,129392,Auto Loan,56273,10.96,3,Active,0,2026-04-27
700660,129046,Auto Loan,38125,11.68,3,Paid Off,0,2024-07-16
700661,108564,Business Loan,35872,6.34,10,Paid Off,0,2023-12-09
700662,139506,Personal Loan,4341,11.18,1,Paid Off,0,2024-01-19
700663,149804,Personal Loan,15593,8.78,5,Active,0,2025-02-24
700664,125449,Mortgage,374939,11.65,30,Active,0,2024-10-06
700665,134921,Auto Loan,14533,6.68,3,Paid Off,0,2023-11-05
700666,130477,Personal Loan,15477,9.37,5,Paid Off,0,2022-02-25
700667,113519,Auto Loan,55341,7.22,3,Active,0,2021-11-24
700668,134007,Business Loan,219548,6.2,5,Paid Off,0,2024-05-02
700669,121315,Auto Loan,27176,8.98,3,Active,0,2022-06-08
700670,142424,Personal Loan,13305,6.34,1,Active,0,2021-12-14
700671,148900,Mortgage,171367,5.65,30,Active,0,2024-07-17
700672,147632,Business Loan,93839,10.49,10,Paid Off,0,2022-01-15
700673,149788,Business Loan,105857,5.39,5,Active,0,2024-04-17
700674,144231,Personal Loan,7206,10.67,5,Active,0,2026-04-22
700675,110723,Mortgage,163754,7.61,30,Paid Off,0,2024-06-30
700676,113154,Business Loan,155694,7.85,5,Defaulted,1,2022-03-09
700677,113762,Mortgage,517232,6.22,30,Active,0,2025-11-20
700678,142811,Auto Loan,10610,10.42,6,Active,0,2023-01-29
700679,130803,Mortgage,157829,5.45,30,Active,0,2023-04-16
700680,136260,Personal Loan,1972,6.23,5,Paid Off,0,2026-03-31
700681,121436,Mortgage,390406,4.09,30,Paid Off,0,2021-11-17
700682,125970,Mortgage,303679,6.41,30,Active,0,2025-03-21
700683,132203,Auto Loan,24269,6.26,5,Active,0,2026-01-14
700684,107180,Business Loan,237820,6.87,5,Active,0,2023-07-08
700685,141280,Business Loan,117079,11.47,10,Paid Off,0,2022-06-03
700686,128086,Mortgage,461948,5.65,30,Defaulted,1,2024-11-05
700687,113701,Auto Loan,17262,4.89,6,Paid Off,0,2022-08-18
700688,101003,Personal Loan,11989,5.91,1,Paid Off,0,2022-10-06
700689,109058,Mortgage,555414,10.16,30,Paid Off,0,2023-06-14
700690,144234,Business Loan,209242,7.84,5,Defaulted,1,2026-05-08
700691,125674,Personal Loan,17391,6.78,1,Paid Off,0,2024-10-20
700692,145055,Personal Loan,17340,8.55,1,Paid Off,0,2022-09-26
700693,135143,Personal Loan,15105,8.49,3,Active,0,2023-10-14
700694,138162,Mortgage,252476,10.44,30,Active,0,2024-12-24
700695,122476,Auto Loan,53010,6.39,5,Paid Off,0,2024-02-13
700696,123006,Auto Loan,26740,5.05,6,Paid Off,0,2024-04-05
700697,145343,Mortgage,482096,6.86,30,Paid Off,0,2026-05-14
700698,136127,Business Loan,236453,5.02,5,Paid Off,0,2022-03-24
700699,149709,Personal Loan,17457,5.56,5,Paid Off,0,2024-05-04
700700,113098,Business Loan,115648,8.4,5,Paid Off,0,2023-02-22
700701,137195,Auto Loan,58266,6.41,5,Active,0,2022-06-18
700702,104107,Auto Loan,17008,5.78,5,Paid Off,0,2025-02-02
700703,141335,Business Loan,97645,5.72,10,Active,0,2022-02-17
700704,125222,Business Loan,142470,9.67,5,Active,0,2025-08-11
700705,135839,Mortgage,320894,4.91,30,Active,0,2022-02-01
700706,129718,Auto Loan,56667,8.58,3,Active,0,2022-01-30
700707,146952,Auto Loan,26838,6.56,5,Paid Off,0,2022-01-16
700708,129827,Mortgage,247258,7.57,30,Paid Off,0,2024-07-18
700709,117542,Business Loan,173745,11.26,10,Active,0,2025-08-14
700710,124915,Auto Loan,31961,8.06,5,Paid Off,0,2021-12-18
700711,104513,Business Loan,82177,7.85,5,Active,0,2024-09-22
700712,119936,Personal Loan,21970,11.03,1,Active,0,2026-07-03
700713,146524,Mortgage,587086,4.32,30,Active,0,2025-03-23
700714,124510,Mortgage,384719,5.48,30,Paid Off,0,2023-05-08
700715,127441,Personal Loan,6131,7.26,1,Paid Off,0,2026-04-02
700716,112001,Business Loan,80446,6.13,5,Paid Off,0,2023-09-16
700717,123353,Mortgage,547352,4.13,30,Paid Off,0,2024-10-05
700718,127292,Auto Loan,27996,4.84,5,Active,0,2025-08-01
700719,134203,Mortgage,214561,4.87,30,Active,0,2024-03-09
700720,112147,Auto Loan,59630,4.47,6,Active,0,2025-08-07
700721,115291,Business Loan,210371,9.3,10,Active,0,2025-09-10
700722,146879,Mortgage,255838,5.37,30,Active,0,2024-11-13
700723,108690,Mortgage,250024,10.71,30,Defaulted,1,2022-06-14
700724,112653,Business Loan,50437,7.83,5,Active,0,2022-02-27
700725,131469,Personal Loan,16793,6.08,3,Active,0,2025-07-16
700726,102954,Business Loan,158708,6.84,5,Paid Off,0,2021-10-13
700727,103003,Auto Loan,41663,7.92,3,Active,0,2022-02-21
700728,115813,Auto Loan,54929,5.69,5,Active,0,2026-05-02
700729,106656,Mortgage,235592,5.36,30,Paid Off,0,2026-02-19
700730,112773,Mortgage,245361,6.95,30,Paid Off,0,2022-06-28
