Account_ID,Customer_ID,Account_Type,Balance,Open_Date
500677,100358,Savings,106351,2023-07-31
500678,100358,Certificate of Deposit,480288,2023-05-04
500679,100359,Checking,13893,2024-09-27
500680,100360,Checking,8004,2026-06-19
500681,100360,Savings,241123,2025-05-10
500682,100361,Checking,8059,2020-02-15
500683,100362,Checking,11217,2023-07-27
500684,100362,Savings,93081,2025-05-12
500685,100362,Certificate of Deposit,229278,2026-04-25
500686,100363,Checking,5019,2026-05-08
500687,100363,Savings,58574,2025-01-04
500688,100363,Certificate of Deposit,391731,2025-10-08
500689,100364,Checking,10543,2019-11-19
500690,100364,Savings,102596,2024-08-30
500691,100365,Checking,11422,2026-06-25
500692,100365,Certificate of Deposit,309806,2026-05-31
500693,100366,Checking,10925,2019-08-23
500694,100366,Savings,185447,2022-12-26
500695,100367,Checking,12511,2023-05-19
500696,100367,Savings,27805,2022-04-13
500697,100368,Checking,7502,2025-04-28
500698,100368,Savings,67973,2025-09-20
500699,100369,Checking,2562,2023-06-13
500700,100369,Savings,88351,2024-11-26
500701,100370,Checking,2290,2021-10-20
500702,100370,Savings,171853,2022-02-03
500703,100371,Checking,3028,2023-04-22
500704,100371,Savings,146935,2024-07-27
500705,100372,Checking,531,2025-07-29
500706,100372,Savings,184847,2025-05-11
500707,100373,Checking,2695,2024-09-11
500708,100374,Checking,1088,2022-11-06
500709,100374,Savings,124208,2022-08-27
500710,100375,Checking,11120,2026-03-21
500711,100376,Checking,8388,2025-03-06
500712,100376,Savings,62256,2022-10-11
500713,100377,Checking,9885,2025-11-05
500714,100377,Savings,116221,2026-05-26
500715,100378,Checking,5153,2026-04-12
500716,100379,Checking,11096,2024-12-16
500717,100379,Savings,27220,2024-01-20
500718,100380,Checking,4406,2026-07-15
500719,100381,Checking,14476,2023-12-29
500720,100382,Checking,9408,2026-02-19
500721,100382,Savings,51023,2026-06-06
500722,100383,Checking,10170,2025-04-28
500723,100384,Checking,6196,2025-02-11
500724,100384,Savings,149110,2023-10-31
500725,100385,Checking,6038,2026-05-10
500726,100386,Checking,5970,2026-06-26
500727,100386,Savings,22157,2026-01-30
500728,100387,Checking,1565,2025-12-26
500729,100387,Savings,16886,2023-03-05
500730,100388,Checking,2296,2023-07-14
500731,100388,Savings,51761,2026-03-22
500732,100389,Checking,10389,2024-09-24
500733,100389,Savings,37653,2021-04-30
500734,100390,Checking,13340,2022-04-30
500735,100390,Savings,132002,2022-07-29
500736,100390,Certificate of Deposit,336001,2023-03-21
500737,100391,Checking,10536,2025-06-02
500738,100391,Savings,242220,2025-12-21
500739,100392,Checking,13826,2026-04-18
500740,100393,Checking,8889,2019-06-11
500741,100393,Savings,132962,2020-07-28
500742,100394,Checking,10494,2026-03-04
500743,100394,Savings,93105,2026-01-17
500744,100395,Checking,4276,2025-11-24
500745,100396,Checking,13216,2020-08-09
500746,100396,Savings,54553,2021-09-11
500747,100397,Checking,3611,2024-03-29
500748,100397,Savings,102012,2021-03-03
500749,100398,Checking,6520,2019-02-07
500750,100398,Savings,98433,2018-08-29
500751,100399,Checking,6965,2025-10-13
500752,100400,Checking,11144,2022-03-02
500753,100400,Savings,195184,2025-10-14
500754,100401,Checking,13613,2025-05-18
500755,100402,Checking,13444,2023-12-15
500756,100402,Savings,143305,2026-03-23
500757,100403,Checking,11030,2020-01-28
500758,100404,Checking,12434,2025-01-23
500759,100404,Savings,28522,2023-09-14
500760,100405,Checking,1086,2022-08-22
500761,100405,Savings,17303,2023-10-13
500762,100406,Checking,3234,2021-12-24
500763,100407,Checking,6182,2018-01-08
500764,100407,Savings,87685,2021-09-09
500765,100408,Checking,2433,2024-10-30
500766,100408,Savings,69426,2025-09-07
500767,100409,Checking,2647,2025-11-03
500768,100409,Savings,75184,2020-10-21
500769,100410,Checking,1704,2024-10-22
500770,100410,Savings,116847,2024-12-02
500771,100411,Checking,11689,2023-06-22
500772,100411,Savings,99612,2021-09-03
500773,100412,Checking,13265,2023-01-14
500774,100412,Savings,65720,2025-10-22
500775,100412,Certificate of Deposit,77506,2021-03-22
500776,100413,Checking,2235,2026-02-05
500777,100413,Savings,114728,2026-03-26
500778,100414,Checking,14562,2021-01-16
500779,100414,Savings,87112,2024-11-14
500780,100415,Checking,12056,2025-11-29
500781,100415,Savings,59560,2026-05-15
500782,100416,Checking,3665,2024-10-07
500783,100416,Savings,134258,2023-06-13
500784,100416,Certificate of Deposit,202330,2025-05-11
500785,100417,Checking,12707,2023-11-30
500786,100417,Savings,38909,2024-11-08
500787,100418,Checking,3636,2019-09-02
500788,100418,Savings,196801,2026-04-06
500789,100419,Checking,10703,2024-09-24
500790,100419,Savings,57737,2025-12-03
500791,100419,Certificate of Deposit,63256,2023-01-31
500792,100420,Checking,3047,2021-11-10
500793,100420,Savings,52075,2024-10-15
500794,100421,Checking,6779,2019-12-25
500795,100421,Savings,86045,2021-11-14
500796,100422,Checking,9443,2025-01-06
500797,100423,Checking,10883,2018-10-04
500798,100423,Savings,57687,2025-10-11
500799,100424,Checking,13924,2024-06-02
500800,100424,Savings,70419,2024-01-27
500801,100425,Checking,5210,2026-03-16
500802,100425,Savings,146992,2026-03-09
500803,100425,Certificate of Deposit,253519,2025-12-27
500804,100426,Checking,7762,2021-02-07
500805,100426,Savings,116011,2020-09-23
500806,100427,Checking,5689,2021-08-13
500807,100427,Savings,14366,2022-10-26
500808,100428,Checking,9345,2023-09-27
500809,100428,Savings,175034,2026-03-09
500810,100429,Checking,8225,2017-02-12
500811,100430,Checking,11960,2023-06-25
500812,100430,Savings,33847,2022-10-18
500813,100431,Checking,11526,2025-03-20
500814,100431,Savings,118815,2025-11-04
500815,100432,Checking,9268,2025-03-16
500816,100432,Savings,21877,2025-07-20
500817,100433,Checking,4375,2021-04-21
500818,100433,Savings,41079,2022-04-19
500819,100434,Checking,10416,2024-12-11
500820,100434,Certificate of Deposit,158736,2024-11-01
500821,100435,Checking,4398,2026-06-12
500822,100436,Checking,5433,2026-05-18
500823,100436,Savings,124227,2024-06-06
500824,100437,Checking,3428,2022-09-30
500825,100437,Certificate of Deposit,295072,2024-07-01
500826,100438,Checking,8269,2021-10-11
500827,100438,Savings,191858,2023-11-23
500828,100439,Checking,6478,2025-01-03
500829,100439,Savings,83283,2024-07-10
500830,100440,Checking,579,2020-01-01
500831,100440,Savings,104064,2020-03-22
500832,100440,Certificate of Deposit,90919,2019-11-09
500833,100441,Checking,1809,2018-06-16
500834,100441,Savings,90125,2021-04-18
500835,100442,Checking,11060,2026-02-05
500836,100442,Certificate of Deposit,172047,2022-03-05
500837,100443,Checking,4562,2023-07-09
500838,100443,Savings,55102,2022-01-30
500839,100444,Checking,9006,2026-04-17
500840,100444,Savings,16812,2026-02-19
500841,100445,Checking,4449,2026-03-24
500842,100445,Savings,154402,2025-09-16
500843,100446,Checking,7912,2022-07-20
500844,100446,Savings,97556,2022-11-07
500845,100447,Checking,1963,2026-01-31
500846,100447,Savings,22311,2025-05-13
500847,100448,Checking,12841,2026-04-20
500848,100448,Certificate of Deposit,107181,2026-05-05
500849,100449,Checking,10412,2026-01-18
500850,100450,Checking,6955,2025-10-25
500851,100450,Savings,38932,2024-10-19
500852,100450,Certificate of Deposit,48683,2025-03-13
500853,100451,Checking,12108,2022-04-05
500854,100451,Savings,78523,2023-08-09
500855,100452,Checking,656,2023-09-09
500856,100452,Savings,10430,2024-08-15
500857,100452,Certificate of Deposit,106887,2023-11-29
500858,100453,Checking,11383,2026-04-23
500859,100454,Checking,1994,2022-01-04
500860,100454,Savings,16873,2021-10-09
500861,100455,Checking,2787,2019-01-18
500862,100455,Savings,87855,2022-09-18
500863,100456,Checking,12117,2019-02-18
500864,100456,Savings,99689,2025-07-21
500865,100457,Checking,1185,2023-04-23
500866,100457,Savings,81747,2023-12-20
500867,100457,Certificate of Deposit,188306,2025-07-20
500868,100458,Checking,12862,2023-05-23
500869,100458,Savings,281495,2021-03-16
500870,100458,Certificate of Deposit,312348,2024-01-02
500871,100459,Checking,11599,2025-09-28
500872,100459,Savings,35435,2024-11-26
500873,100460,Checking,9558,2026-05-03
500874,100460,Savings,75124,2026-07-15
500875,100461,Checking,5448,2022-03-12
500876,100461,Savings,35922,2025-02-24
500877,100461,Certificate of Deposit,106070,2024-04-01
500878,100462,Checking,12112,2022-07-28
500879,100462,Savings,55131,2021-06-29
500880,100463,Checking,6553,2026-02-19
500881,100464,Checking,13393,2017-03-08
500882,100464,Certificate of Deposit,109566,2026-03-18
500883,100465,Checking,8247,2026-03-25
500884,100465,Savings,31725,2026-03-19
500885,100466,Checking,5412,2026-01-03
500886,100466,Savings,79244,2024-11-12
500887,100467,Checking,8406,2022-01-29
500888,100468,Checking,11107,2022-06-09
500889,100468,Certificate of Deposit,89000,2022-09-22
500890,100469,Checking,1717,2024-11-16
500891,100469,Savings,46343,2025-09-13
500892,100470,Checking,13817,2023-07-19
500893,100470,Savings,30310,2020-09-30
500894,100471,Checking,4276,2023-02-24
500895,100471,Savings,51363,2022-11-17
500896,100472,Checking,5908,2020-05-28
500897,100473,Checking,11437,2026-05-02
500898,100473,Savings,74913,2026-02-27
500899,100474,Checking,8408,2023-06-12
500900,100474,Savings,43632,2024-10-05
500901,100475,Checking,7202,2025-02-21
500902,100475,Savings,29626,2025-06-15
500903,100475,Certificate of Deposit,132654,2025-02-28
500904,100476,Checking,11328,2023-01-03
500905,100477,Checking,11886,2026-02-17
500906,100478,Checking,6353,2018-05-12
500907,100478,Savings,208792,2022-10-20
500908,100478,Certificate of Deposit,353011,2025-03-28
500909,100479,Checking,3090,2021-05-10
500910,100480,Checking,8674,2023-01-12
500911,100480,Savings,29259,2019-08-21
500912,100481,Checking,5101,2022-12-01
500913,100481,Savings,248370,2025-04-03
500914,100482,Checking,13157,2022-03-22
500915,100483,Checking,5100,2025-05-14
500916,100483,Savings,158011,2026-06-17
500917,100484,Checking,14960,2025-09-05
500918,100484,Savings,73103,2026-01-19
500919,100484,Certificate of Deposit,117510,2025-10-09
500920,100485,Checking,8913,2020-03-03
500921,100486,Checking,5210,2021-09-29
500922,100486,Savings,78508,2025-10-15
500923,100487,Checking,1572,2023-12-06
500924,100488,Checking,3234,2021-07-02
500925,100488,Savings,80583,2026-06-07
500926,100489,Checking,2407,2026-04-21
500927,100489,Savings,71073,2023-09-21
500928,100490,Checking,11097,2023-10-05
500929,100490,Savings,42443,2024-03-11
500930,100491,Checking,14385,2021-01-11
500931,100491,Savings,123626,2026-06-30
500932,100492,Checking,9252,2024-01-17
500933,100493,Checking,8284,2020-03-03
500934,100493,Savings,15207,2021-11-18
500935,100494,Checking,6846,2025-10-13
500936,100494,Savings,26865,2023-02-25
500937,100494,Certificate of Deposit,363890,2024-04-26
500938,100495,Checking,8959,2018-06-05
500939,100495,Savings,48454,2022-04-15
500940,100496,Checking,12871,2022-11-05
500941,100496,Savings,52291,2020-05-05
500942,100497,Checking,10088,2022-12-01
500943,100497,Savings,32689,2021-12-16
500944,100498,Checking,6117,2024-12-26
500945,100498,Savings,16825,2022-07-31
500946,100499,Checking,10719,2025-04-15
500947,100499,Savings,12450,2024-10-30
500948,100500,Checking,6242,2025-02-23
500949,100500,Savings,50924,2026-01-05
500950,100500,Certificate of Deposit,82299,2023-12-06
500951,100501,Checking,2708,2019-04-16
500952,100501,Savings,54496,2026-04-26
500953,100502,Checking,6784,2023-05-03
500954,100502,Savings,158149,2024-04-24
500955,100502,Certificate of Deposit,240162,2025-06-25
500956,100503,Checking,5787,2023-05-28
500957,100503,Savings,55090,2022-11-19
500958,100504,Checking,13578,2026-06-20
500959,100504,Savings,130570,2020-11-05
500960,100505,Checking,11510,2026-05-14
500961,100505,Certificate of Deposit,268695,2026-04-24
500962,100506,Checking,7189,2022-07-28
500963,100507,Checking,9676,2026-07-09
500964,100507,Savings,48745,2026-07-13
500965,100508,Checking,4488,2022-04-19
500966,100509,Checking,13003,2024-10-06
500967,100509,Savings,86048,2024-06-02
500968,100509,Certificate of Deposit,215647,2025-01-16
500969,100510,Checking,11213,2023-12-26
500970,100510,Savings,97298,2025-03-02
500971,100511,Checking,11481,2020-02-06
500972,100511,Savings,199970,2024-10-03
500973,100512,Checking,3555,2025-07-20
500974,100512,Savings,85720,2019-02-08
500975,100513,Checking,2277,2020-02-03
500976,100513,Savings,33917,2021-04-16
500977,100514,Checking,5175,2023-05-21
500978,100514,Savings,223034,2021-09-01
500979,100515,Checking,7842,2025-12-30
500980,100516,Checking,8086,2025-10-19
500981,100516,Savings,49450,2026-02-27
500982,100517,Checking,10524,2024-09-26
500983,100517,Savings,42539,2026-04-03
500984,100518,Checking,14588,2023-05-23
500985,100518,Savings,33865,2026-06-17
500986,100518,Certificate of Deposit,54736,2026-02-23
500987,100519,Checking,9107,2019-01-19
500988,100519,Savings,14448,2024-10-25
500989,100520,Checking,6100,2025-10-19
500990,100520,Savings,34280,2026-07-09
500991,100521,Checking,4273,2025-02-26
500992,100522,Checking,5636,2026-06-09
500993,100522,Savings,21195,2026-07-06
500994,100523,Checking,7252,2020-02-14
500995,100523,Savings,34602,2025-04-07
500996,100524,Checking,4447,2024-05-31
500997,100524,Savings,25932,2023-05-30
500998,100525,Checking,1328,2026-04-24
500999,100525,Savings,115677,2022-11-27
501000,100526,Checking,10070,2024-05-16
501001,100527,Checking,14816,2026-03-13
501002,100528,Checking,624,2026-05-20
501003,100528,Savings,220636,2026-05-16
501004,100529,Checking,12182,2025-12-01
501005,100529,Certificate of Deposit,422894,2024-08-28
501006,100530,Checking,9798,2023-09-06
501007,100530,Savings,44167,2024-11-22
501008,100530,Certificate of Deposit,190801,2017-10-06
501009,100531,Checking,14467,2021-11-20
501010,100531,Certificate of Deposit,217155,2021-07-24
501011,100532,Checking,12881,2026-04-03
501012,100532,Savings,115023,2025-08-19
501013,100533,Checking,12957,2024-03-28
501014,100533,Savings,56275,2022-10-24
501015,100534,Checking,10336,2026-04-01
501016,100534,Savings,23569,2026-02-19
501017,100535,Checking,9967,2018-11-09
501018,100535,Savings,92501,2020-05-02
501019,100536,Checking,4570,2026-02-04
501020,100536,Savings,50281,2025-02-16
501021,100536,Certificate of Deposit,22652,2024-09-18
501022,100537,Checking,9736,2024-02-05
501023,100537,Savings,167291,2024-02-08
501024,100537,Certificate of Deposit,419978,2023-11-01
501025,100538,Checking,7328,2024-06-17
501026,100538,Savings,120310,2026-02-04
501027,100539,Checking,2521,2021-03-13
501028,100539,Savings,122369,2019-11-20
501029,100540,Checking,12450,2020-02-22
501030,100540,Savings,97037,2025-09-17
501031,100541,Checking,2375,2024-11-15
501032,100541,Savings,153943,2025-08-04
501033,100542,Checking,13240,2025-10-30
501034,100542,Savings,133641,2026-04-19
501035,100543,Checking,5813,2026-06-30
501036,100543,Certificate of Deposit,134134,2026-07-04
501037,100544,Checking,10985,2023-12-14
501038,100544,Savings,76180,2021-09-14
501039,100545,Checking,7710,2025-03-11
501040,100545,Savings,119942,2024-07-05
501041,100545,Certificate of Deposit,293789,2025-12-20
501042,100546,Checking,14607,2025-03-13
501043,100547,Checking,3723,2026-06-20
501044,100548,Checking,9428,2024-12-09
501045,100548,Savings,39564,2024-02-04
501046,100548,Certificate of Deposit,105344,2023-05-08
501047,100549,Checking,7796,2025-03-27
501048,100550,Checking,3999,2019-12-10
501049,100550,Savings,12429,2021-09-19
501050,100551,Checking,12897,2025-11-17
501051,100551,Savings,146889,2026-01-04
501052,100552,Checking,12858,2024-12-22
501053,100552,Savings,32677,2023-05-17
501054,100553,Checking,12418,2025-09-05
501055,100553,Savings,110005,2025-03-23
501056,100554,Checking,7824,2019-09-08
501057,100554,Savings,9221,2022-07-16
501058,100555,Checking,6407,2022-06-25
501059,100555,Savings,129699,2025-12-27
501060,100556,Checking,11966,2026-04-28
501061,100557,Checking,5063,2021-02-04
501062,100557,Certificate of Deposit,297052,2021-12-25
501063,100558,Checking,3874,2024-11-11
501064,100558,Savings,132885,2025-10-14
501065,100559,Checking,3629,2026-07-16
501066,100559,Savings,106939,2026-06-30
501067,100560,Checking,11747,2025-12-21
501068,100560,Savings,51803,2026-02-20
501069,100561,Checking,13164,2026-04-19
501070,100561,Savings,102876,2024-03-15
501071,100562,Checking,11112,2022-05-30
501072,100562,Savings,123196,2020-10-24
